"","1","2","3","4","5","6","7","8","9","10","11","12"
"舉雙杖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舊地重遊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舞劍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"般平",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"舵主",0,0,0,0,0,0,0,0.0013165488434525,0,0,0,0
"良藥",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"良足",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"芷",0,0,0,0,0,0,0,0.0013165488434525,0,0,0,0
"苦擾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"英名",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"英氣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"茶",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"茶壺",0,0,0,0,0,0,0,0.00164568605431562,0,0,0,0
"茶水",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"草地",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"草帽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"荒僻",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"荒涼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"荒漠",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"莊容",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"莽莽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"萬兒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"萬里",0,0,0,0,0,0,0,0.000183621006243114,0,0,0.00016826518593303,0.00141209696399153
"落店",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"落得",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"落葉",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"著個",0,0,0,0,0,0,0,0.000145516204620011,0.000196353134380718,0.000190523199990522,0.000133347004940363,0
"著受",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蒼茫",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"蒼蠅",0,0,0,0,0,0,0,0.00166128695419097,0,0,0,0.000304184808275024
"蓬",0,0,0,0,0,0,0,0.000474653415483135,0,0,0,0.000304184808275024
"蓮",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"蕭然",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"薄有微",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"藏有",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"藝高膽大",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"藥",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蘊勁",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蘊涵",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蘊著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"虎伏",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"虛虛實實",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蛇行",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"融融",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"蠟黃",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"行到",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000608369616550049
"行囊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行眾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行藏",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行裡",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行蹤",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行輩",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"行麼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"術",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"衝過來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"衫",0,0,0,0,0,0,0,0.00308524720064038,0.000320238169068528,0,0,0
"衫子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"衰草",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"袖手旁觀",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"被點",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"袱",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裝著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裡來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裡嫌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裡最",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裡給",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"裡要",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"裹",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"裹住",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"襯得",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"襲來",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"西北",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"西北邊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"西去",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"西接",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"西牆",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"西風",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"要挾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"要物",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"要算",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"要臉",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"要訣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"見劍勢",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"見多識廣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"見於",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"見紙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"見見",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"見識",0,0,0,0,0,0,0,0.000734484024972457,0,0.000240413511239332,0.000673060743732122,0
"見黃衫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"規復",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"視為",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"角上",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"解嘲",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"解圍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"言不及義",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"設計",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"詞",0,0,0,0,0,0,0,0.000183621006243114,0.000495540138751239,0,0.000504795557799091,0
"認不出來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"認友",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"認栽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"誓報",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"說不得",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"誰去",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"誰非",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"調任",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"調勻",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0,0.00016826518593303,0
"調理",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"調神",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"調虎離山",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"調養",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"談古論今",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"請來",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"請功",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"請大",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"請進來",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"謙遜",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"講完",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"護侍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"護手",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"護送",0,0,0,0,0,0,0,0.00118663353870784,0,0,0,0.000304184808275024
"變為",0,0,0,0,0,0,0,0.000949306830966271,0,0,0.000217479597906878,0
"讓路",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"貝人龍",0,0,0,0,0,0,0,0.00757015584985187,0,0,0,0
"負有",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"貪圖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"貪得無厭",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"責",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"貴會",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"費勁",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"賞金",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"賠禮",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"賠話",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"賠過",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"賦",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"賭氣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"購買",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"赤壁之戰",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"赤膽忠心",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"走呢",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"走得快",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"走快",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"走時",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"走道麼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"赴任",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"起名叫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"起頭",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"趁勢",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"越行越",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"越過",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"趕上去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"趕盡殺絕",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"趕著",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"趙半山",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"跌跌撞撞",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"距離",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"跟前",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.0012167392331001
"路道",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"跳跳蹦蹦",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"踏上去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"踱方步",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"躂",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"躍到",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"躍躍欲試",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"躍馬",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"身名裂",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"身材苗條",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"身材高大",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"身軀",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"身雄力",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"躲過",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"車子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軍務",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軍統",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軟倒",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軟癱",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"軟釘子",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"軟鞭",0,0,0,0,0,0,0,0.000711980123224703,0,0,0,0.000304184808275024
"輕巧",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輕手輕腳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輕飄",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輕馳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輕騎",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輪將",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輪提",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"輪當",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"轉來轉去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"轉告",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"轉眼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"轎車",0,0,0,0,0,0,0,0.000987411632589375,0,0,0,0
"辛",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"辛辛苦苦",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"辟",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"辨",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"迎面而來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"返回",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"迴旋餘地",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"迸",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"迸發",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"追及",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"追思",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"追敵",0,0,0,0,0,0,0,0.000987411632589375,0,0,0,0
"追過",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"追邊罵",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"退卻",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"逃開",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"逍遙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"通常",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"通達",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連人帶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連忙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連枝",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連綿不斷",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連續不斷",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連退",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"連閃帶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"連馬",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"週一",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"進入",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"進展",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"進店",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000912554424825073
"進得門",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"進房",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"進擊",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"進步",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"進鎮",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"逼得",0,0,0,0,0,0,0,0.000145516204620011,0,0.000381046399981045,0.000266694009880726,0.00018651006127573
"逼退",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"遇見",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"遊牧",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"過師",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"過訪",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"道袍",0,0,0,0,0,0,0,0.000237326707741568,0.000960714507205583,0,0,0
"道麼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"違背",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遞上去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遞出去",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遠出",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遠原",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遠去",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0,0.00016826518593303,0
"遠見",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遠走",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遨遊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遭逢",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遮攔",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遮面",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遵守",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遵從",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"遺命",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"避之猶恐",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"還不賞",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"還夾著",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"還想",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"還瞧",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"還緊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"邊塞",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"邊疆",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"部族",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"都統",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鄉遇故知",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鄉音",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"酒中",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"酣鬥",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"醒覺",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"重案",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"重申",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"重穴",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"重達",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"重鎮",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"金絲",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"金針",0,0,0,0,0,0,0,0.00427878374122062,0,0,0,0
"金鐘",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"釘死",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鉤法",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鉤頭",0,0,0,0,0,0,0,0.000237326707741568,0,0.000932189866830565,0,0
"銀瓶",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鋼鏢直",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"錚錚有聲",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"錢正倫",0,0,0,0,0,0,0,0.00526619537381,0,0,0,0
"錢鏢頭",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鎮來",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鎮紙",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鎮遠",0,0,0,0,0,0,0,0.00329137210863125,0,0,0,0
"鏢來啦",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鐵椎",0,0,0,0,0,0,0,0.00164568605431562,0,0,0,0
"鐵沙掌",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"鐵牌",0,0,0,0,0,0,0,0.00329137210863125,0,0,0,0
"鐵蓮子",0,0,0,0,0,0,0,0.002633097686905,0,0,0,0
"鑽拳",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長吟",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長大成人",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長嶺",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長拳",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"長絕",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長衫",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長袖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長途跋涉",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長鞭",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"長鼻",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"長龍",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"門框",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"閉上眼",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"閉目養神",0,0,0,0,0,0,0,0.000237326707741568,0.000320238169068528,0,0,0
"開外",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"開封",0,0,0,0,0,0,0,0.000237326707741568,0,0.000621459911220376,0,0
"開店",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"開路",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"開道",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"閻世章",0,0,0,0,0,0,0,0.00757015584985187,0,0,0,0
"閻世魁",0,0,0,0,0,0,0,0.00559533258467312,0,0,0,0
"閻五爺",0,0,0,0,0,0,0,0.0013165488434525,0,0,0,0
"閻氏",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"闃無一人",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"闖門",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"關上門",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"關內",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"關照",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"阻",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"阻住",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"阻擋",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"阻止",0,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0,0,0.000235349493998588
"陞",0,0,0,0,0,0,0,0.000237326707741568,0,0,0,0.000304184808275024
"陡",0,0,0,0,0,0,0,0.000237326707741568,0,0,0.000217479597906878,0
"陡削",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"陡黑",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"陣陣",0,0,0,0,0,0,0,0.000183621006243114,0,0.000240413511239332,0,0.000235349493998588
"陰私",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"陰陽怪氣",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"陸菲育",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"陸菲青",0,0,0,0,0,0,0,0.0483831699968794,0,0,0,0
"陸高止",0,0,0,0,0,0,0,0.0039496465303575,0,0,0,0
"隊",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"隔開",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"隨勢",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"隨從",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雄",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雄健",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雄力",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雍正",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雍正年間",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雖敗",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雖異",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雙劍竟",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雙塔堡",0,0,0,0,0,0,0,0.0013165488434525,0,0,0,0
"雙杖",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雙生",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雙輪",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雙鉤",0,0,0,0,0,0,0,0.00118663353870784,0,0.00124291982244075,0,0
"雙馬",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"離眾",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"難以辨認",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"難期",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"難練",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雲中",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"雲破月現",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"電光石火",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"霍阿伊",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"霍霍",0,0,0,0,0,0,0,0.000237326707741568,0,0.000310729955610188,0,0
"霍青桐",0,0,0,0,0,0,0,0.00855756748244125,0,0,0,0
"霞映",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"青桐",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"青翎",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"青蠅",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"青覽",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"青馬",0,0,0,0,0,0,0,0.00065827442172625,0,0,0,0
"靜待",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"靜立",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"非以",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"非庸手",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
"非教",0,0,0,0,0,0,0,0.000329137210863125,0,0,0,0
